timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1702027823413,24406,Catagories,200,OK,User 1-11,text,true,,495788,292,40,40,https://www.daraz.com.bd/womens-traditional-clothing/,239,0,144
1702027823413,239,Catagories-0,301,Moved Permanently,User 1-11,text,true,,662,146,40,40,http://www.daraz.com.bd/womens-traditional-clothing/,239,0,144
1702027823652,24167,Catagories-1,200,OK,User 1-11,text,true,,495126,146,40,40,https://www.daraz.com.bd/womens-traditional-clothing/,2216,0,813
1702027828153,19783,Sports,200,OK,User 1-16,text,true,,511444,252,40,40,https://www.daraz.com.bd/cycling/,586,0,0
1702027828153,586,Sports-0,301,Moved Permanently,User 1-16,text,true,,642,126,40,40,http://www.daraz.com.bd/cycling/,586,0,0
1702027828740,19196,Sports-1,200,OK,User 1-16,text,true,,510802,126,40,40,https://www.daraz.com.bd/cycling/,383,0,0
1702027829696,18563,Catagories,200,OK,User 1-20,text,true,,495788,292,39,39,https://www.daraz.com.bd/womens-traditional-clothing/,187,0,91
1702027829696,187,Catagories-0,301,Moved Permanently,User 1-20,text,true,,662,146,39,39,http://www.daraz.com.bd/womens-traditional-clothing/,187,0,91
1702027829883,18376,Catagories-1,200,OK,User 1-20,text,true,,495126,146,39,39,https://www.daraz.com.bd/womens-traditional-clothing/,1657,0,1146
1702027833849,14634,HomePage,200,OK,User 1-25,text,true,,104220,236,39,39,https://www.daraz.com.bd/,109,0,0
1702027833849,109,HomePage-0,301,Moved Permanently,User 1-25,text,true,,634,118,39,39,http://www.daraz.com.bd/,109,0,0
1702027833959,14524,HomePage-1,200,OK,User 1-25,text,true,,103586,118,39,39,https://www.daraz.com.bd/,451,0,0
1702027825953,22570,Catagories,200,OK,User 1-38,text,true,,495384,292,39,39,https://www.daraz.com.bd/womens-traditional-clothing/,169,0,68
1702027825953,170,Catagories-0,301,Moved Permanently,User 1-38,text,true,,662,146,39,39,http://www.daraz.com.bd/womens-traditional-clothing/,169,0,68
1702027826123,22400,Catagories-1,200,OK,User 1-38,text,true,,494722,146,39,39,https://www.daraz.com.bd/womens-traditional-clothing/,897,0,292
1702027836370,12639,Sports,200,OK,User 1-33,text,true,,508964,252,39,39,https://www.daraz.com.bd/cycling/,380,0,0
1702027836370,380,Sports-0,301,Moved Permanently,User 1-33,text,true,,642,126,39,39,http://www.daraz.com.bd/cycling/,380,0,0
1702027836751,12258,Sports-1,200,OK,User 1-33,text,true,,508322,126,39,39,https://www.daraz.com.bd/cycling/,494,0,0
1702027821262,28144,Catagories,200,OK,User 1-22,text,true,,495748,292,38,38,https://www.daraz.com.bd/womens-traditional-clothing/,209,0,76
1702027821262,209,Catagories-0,301,Moved Permanently,User 1-22,text,true,,662,146,38,38,http://www.daraz.com.bd/womens-traditional-clothing/,209,0,76
1702027821473,27933,Catagories-1,200,OK,User 1-22,text,true,,495086,146,38,38,https://www.daraz.com.bd/womens-traditional-clothing/,1202,0,610
1702027813491,36153,HomePage,200,OK,User 1-14,text,true,,1166639,236,38,38,https://www.daraz.com.bd/,80,0,0
1702027813491,80,HomePage-0,301,Moved Permanently,User 1-14,text,true,,634,118,38,38,http://www.daraz.com.bd/,80,0,0
1702027813571,36073,HomePage-1,200,OK,User 1-14,text,true,,1166005,118,38,38,https://www.daraz.com.bd/,547,0,0
1702027833000,18053,Catagories,200,OK,User 1-18,text,true,,495343,292,38,38,https://www.daraz.com.bd/womens-traditional-clothing/,186,0,94
1702027833000,186,Catagories-0,301,Moved Permanently,User 1-18,text,true,,662,146,38,38,http://www.daraz.com.bd/womens-traditional-clothing/,186,0,94
1702027833186,17867,Catagories-1,200,OK,User 1-18,text,true,,494681,146,38,38,https://www.daraz.com.bd/womens-traditional-clothing/,452,0,0
1702027834835,16615,Sports,200,OK,User 1-45,text,true,,508938,252,38,38,https://www.daraz.com.bd/cycling/,83,0,0
1702027834835,84,Sports-0,301,Moved Permanently,User 1-45,text,true,,642,126,38,38,http://www.daraz.com.bd/cycling/,83,0,0
1702027834919,16531,Sports-1,200,OK,User 1-45,text,true,,508296,126,38,38,https://www.daraz.com.bd/cycling/,442,0,0
1702027839000,13010,Sports,200,OK,User 1-27,text,true,,508969,252,37,37,https://www.daraz.com.bd/cycling/,535,0,96
1702027839000,535,Sports-0,301,Moved Permanently,User 1-27,text,true,,642,126,37,37,http://www.daraz.com.bd/cycling/,535,0,96
1702027839535,12475,Sports-1,200,OK,User 1-27,text,true,,508327,126,37,37,https://www.daraz.com.bd/cycling/,486,0,0
1702027834469,17875,Catagories,200,OK,User 1-39,text,true,,495750,292,36,36,https://www.daraz.com.bd/womens-traditional-clothing/,538,0,0
1702027834469,538,Catagories-0,301,Moved Permanently,User 1-39,text,true,,662,146,36,36,http://www.daraz.com.bd/womens-traditional-clothing/,538,0,0
1702027835007,17337,Catagories-1,200,OK,User 1-39,text,true,,495088,146,36,36,https://www.daraz.com.bd/womens-traditional-clothing/,484,0,0
1702027811958,40528,HomePage,200,OK,User 1-2,text,true,,1166652,236,36,36,https://www.daraz.com.bd/,98,0,0
1702027811958,98,HomePage-0,301,Moved Permanently,User 1-2,text,true,,634,118,36,36,http://www.daraz.com.bd/,98,0,0
1702027812057,40429,HomePage-1,200,OK,User 1-2,text,true,,1166018,118,36,36,https://www.daraz.com.bd/,519,0,0
1702027827768,24791,Catagories,200,OK,User 1-1,text,true,,495787,292,36,36,https://www.daraz.com.bd/womens-traditional-clothing/,3333,0,2161
1702027827768,3333,Catagories-0,301,Moved Permanently,User 1-1,text,true,,662,146,36,36,http://www.daraz.com.bd/womens-traditional-clothing/,3333,0,2161
1702027831101,21458,Catagories-1,200,OK,User 1-1,text,true,,495125,146,36,36,https://www.daraz.com.bd/womens-traditional-clothing/,516,0,0
1702027821900,31187,Catagories,200,OK,User 1-29,text,true,,495779,292,36,36,https://www.daraz.com.bd/womens-traditional-clothing/,187,0,90
1702027821900,187,Catagories-0,301,Moved Permanently,User 1-29,text,true,,662,146,36,36,http://www.daraz.com.bd/womens-traditional-clothing/,187,0,90
1702027822087,31000,Catagories-1,200,OK,User 1-29,text,true,,495117,146,36,36,https://www.daraz.com.bd/womens-traditional-clothing/,1712,0,1249
1702027820857,32411,HomePage,200,OK,User 1-41,text,true,,1166628,236,36,36,https://www.daraz.com.bd/,117,0,0
1702027820857,117,HomePage-0,301,Moved Permanently,User 1-41,text,true,,634,118,36,36,http://www.daraz.com.bd/,117,0,0
1702027820974,32294,HomePage-1,200,OK,User 1-41,text,true,,1165994,118,36,36,https://www.daraz.com.bd/,95,0,0
1702027838476,16054,Sports,200,OK,User 1-5,text,true,,508962,252,36,36,https://www.daraz.com.bd/cycling/,183,0,92
1702027838476,184,Sports-0,301,Moved Permanently,User 1-5,text,true,,642,126,36,36,http://www.daraz.com.bd/cycling/,183,0,92
1702027838660,15870,Sports-1,200,OK,User 1-5,text,true,,508320,126,36,36,https://www.daraz.com.bd/cycling/,596,0,0
1702027837488,17528,Sports,200,OK,User 1-43,text,true,,508938,252,35,35,https://www.daraz.com.bd/cycling/,515,0,0
1702027837488,515,Sports-0,301,Moved Permanently,User 1-43,text,true,,642,126,35,35,http://www.daraz.com.bd/cycling/,515,0,0
1702027838003,17013,Sports-1,200,OK,User 1-43,text,true,,508296,126,35,35,https://www.daraz.com.bd/cycling/,485,0,0
1702027838842,16785,Sports,200,OK,User 1-37,text,true,,508948,252,34,34,https://www.daraz.com.bd/cycling/,96,0,0
1702027838842,96,Sports-0,301,Moved Permanently,User 1-37,text,true,,642,126,34,34,http://www.daraz.com.bd/cycling/,96,0,0
1702027838937,16690,Sports-1,200,OK,User 1-37,text,true,,508306,126,34,34,https://www.daraz.com.bd/cycling/,470,0,0
1702027840518,15265,Sports,200,OK,User 1-32,text,true,,508978,252,33,33,https://www.daraz.com.bd/cycling/,108,0,0
1702027840518,108,Sports-0,301,Moved Permanently,User 1-32,text,true,,642,126,33,33,http://www.daraz.com.bd/cycling/,108,0,0
1702027840626,15157,Sports-1,200,OK,User 1-32,text,true,,508336,126,33,33,https://www.daraz.com.bd/cycling/,511,0,0
1702027844540,12172,Sports,200,OK,User 1-49,text,true,,508953,252,32,32,https://www.daraz.com.bd/cycling/,105,0,0
1702027844540,105,Sports-0,301,Moved Permanently,User 1-49,text,true,,642,126,32,32,http://www.daraz.com.bd/cycling/,105,0,0
1702027844646,12066,Sports-1,200,OK,User 1-49,text,true,,508311,126,32,32,https://www.daraz.com.bd/cycling/,393,0,0
1702027817391,39538,HomePage,200,OK,User 1-3,text,true,,1166645,236,31,31,https://www.daraz.com.bd/,2395,0,0
1702027817391,2395,HomePage-0,301,Moved Permanently,User 1-3,text,true,,634,118,31,31,http://www.daraz.com.bd/,2395,0,0
1702027819786,37143,HomePage-1,200,OK,User 1-3,text,true,,1166011,118,31,31,https://www.daraz.com.bd/,106,0,0
1702027841240,15805,Sports,200,OK,User 1-19,text,true,,511490,252,31,31,https://www.daraz.com.bd/cycling/,107,0,0
1702027841240,107,Sports-0,301,Moved Permanently,User 1-19,text,true,,642,126,31,31,http://www.daraz.com.bd/cycling/,107,0,0
1702027841348,15697,Sports-1,200,OK,User 1-19,text,true,,510848,126,31,31,https://www.daraz.com.bd/cycling/,398,0,0
1702027837544,19707,Sports,200,OK,User 1-47,text,true,,508930,252,30,30,https://www.daraz.com.bd/cycling/,652,0,0
1702027837544,652,Sports-0,301,Moved Permanently,User 1-47,text,true,,642,126,30,30,http://www.daraz.com.bd/cycling/,652,0,0
1702027838196,19055,Sports-1,200,OK,User 1-47,text,true,,508288,126,30,30,https://www.daraz.com.bd/cycling/,521,0,0
1702027835938,22118,Catagories,200,OK,User 1-30,text,true,,495750,292,29,29,https://www.daraz.com.bd/womens-traditional-clothing/,93,0,0
1702027835938,93,Catagories-0,301,Moved Permanently,User 1-30,text,true,,662,146,29,29,http://www.daraz.com.bd/womens-traditional-clothing/,93,0,0
1702027836032,22024,Catagories-1,200,OK,User 1-30,text,true,,495088,146,29,29,https://www.daraz.com.bd/womens-traditional-clothing/,667,0,0
1702027828852,29310,HomePage,200,OK,User 1-26,text,true,,1166620,236,29,29,https://www.daraz.com.bd/,2772,0,0
1702027828852,2772,HomePage-0,301,Moved Permanently,User 1-26,text,true,,634,118,29,29,http://www.daraz.com.bd/,2772,0,0
1702027831624,26538,HomePage-1,200,OK,User 1-26,text,true,,1165986,118,29,29,https://www.daraz.com.bd/,97,0,0
1702027847037,11427,Catagories,200,OK,User 1-6,text,true,,495790,292,29,29,https://www.daraz.com.bd/womens-traditional-clothing/,191,0,94
1702027847037,191,Catagories-0,301,Moved Permanently,User 1-6,text,true,,662,146,29,29,http://www.daraz.com.bd/womens-traditional-clothing/,191,0,94
1702027847228,11236,Catagories-1,200,OK,User 1-6,text,true,,495128,146,29,29,https://www.daraz.com.bd/womens-traditional-clothing/,525,0,0
1702027826388,32576,Catagories,200,OK,User 1-8,text,true,,495407,292,29,29,https://www.daraz.com.bd/womens-traditional-clothing/,1141,0,1065
1702027826388,1141,Catagories-0,301,Moved Permanently,User 1-8,text,true,,662,146,29,29,http://www.daraz.com.bd/womens-traditional-clothing/,1141,0,1065
1702027827529,31435,Catagories-1,200,OK,User 1-8,text,true,,494745,146,29,29,https://www.daraz.com.bd/womens-traditional-clothing/,714,0,217
1702027845970,13002,Sports,200,OK,User 1-12,text,true,,508977,252,29,29,https://www.daraz.com.bd/cycling/,130,0,0
1702027845970,130,Sports-0,301,Moved Permanently,User 1-12,text,true,,642,126,29,29,http://www.daraz.com.bd/cycling/,130,0,0
1702027846100,12872,Sports-1,200,OK,User 1-12,text,true,,508335,126,29,29,https://www.daraz.com.bd/cycling/,597,0,0
1702027838096,21313,Catagories,200,OK,User 1-21,text,true,,495343,292,28,28,https://www.daraz.com.bd/womens-traditional-clothing/,190,0,96
1702027838096,190,Catagories-0,301,Moved Permanently,User 1-21,text,true,,662,146,28,28,http://www.daraz.com.bd/womens-traditional-clothing/,190,0,96
1702027838287,21122,Catagories-1,200,OK,User 1-21,text,true,,494681,146,28,28,https://www.daraz.com.bd/womens-traditional-clothing/,530,0,0
1702027842912,16565,Catagories,200,OK,User 1-24,text,true,,495391,292,28,28,https://www.daraz.com.bd/womens-traditional-clothing/,2338,0,2127
1702027842912,2338,Catagories-0,301,Moved Permanently,User 1-24,text,true,,662,146,28,28,http://www.daraz.com.bd/womens-traditional-clothing/,2338,0,2127
1702027845252,14225,Catagories-1,200,OK,User 1-24,text,true,,494729,146,28,28,https://www.daraz.com.bd/womens-traditional-clothing/,515,0,0
1702027841301,18277,Sports,200,OK,User 1-36,text,true,,508930,252,28,28,https://www.daraz.com.bd/cycling/,99,0,0
1702027841301,99,Sports-0,301,Moved Permanently,User 1-36,text,true,,642,126,28,28,http://www.daraz.com.bd/cycling/,99,0,0
1702027841401,18177,Sports-1,200,OK,User 1-36,text,true,,508288,126,28,28,https://www.daraz.com.bd/cycling/,447,0,0
1702027844500,15119,Catagories,200,OK,User 1-40,text,true,,495351,292,27,27,https://www.daraz.com.bd/womens-traditional-clothing/,202,0,136
1702027844500,202,Catagories-0,301,Moved Permanently,User 1-40,text,true,,662,146,27,27,http://www.daraz.com.bd/womens-traditional-clothing/,202,0,136
1702027844703,14916,Catagories-1,200,OK,User 1-40,text,true,,494689,146,27,27,https://www.daraz.com.bd/womens-traditional-clothing/,518,0,0
1702027849645,10090,Catagories,200,OK,User 1-14,text,true,,495406,292,27,27,https://www.daraz.com.bd/womens-traditional-clothing/,185,0,90
1702027849645,185,Catagories-0,301,Moved Permanently,User 1-14,text,true,,662,146,27,27,http://www.daraz.com.bd/womens-traditional-clothing/,185,0,90
1702027849830,9905,Catagories-1,200,OK,User 1-14,text,true,,494744,146,27,27,https://www.daraz.com.bd/womens-traditional-clothing/,620,0,0
1702027848261,11992,Sports,200,OK,User 1-20,text,true,,508961,252,27,27,https://www.daraz.com.bd/cycling/,74,0,0
1702027848261,74,Sports-0,301,Moved Permanently,User 1-20,text,true,,642,126,27,27,http://www.daraz.com.bd/cycling/,74,0,0
1702027848335,11918,Sports-1,200,OK,User 1-20,text,true,,508319,126,27,27,https://www.daraz.com.bd/cycling/,449,0,0
1702027848484,11836,Catagories,200,OK,User 1-25,text,true,,495796,292,26,26,https://www.daraz.com.bd/womens-traditional-clothing/,189,0,96
1702027848484,189,Catagories-0,301,Moved Permanently,User 1-25,text,true,,662,146,26,26,http://www.daraz.com.bd/womens-traditional-clothing/,189,0,96
1702027848674,11646,Catagories-1,200,OK,User 1-25,text,true,,495134,146,26,26,https://www.daraz.com.bd/womens-traditional-clothing/,546,0,0
1702027839344,21317,Sports,200,OK,User 1-44,text,true,,510122,252,26,26,https://www.daraz.com.bd/cycling/,105,0,0
1702027839344,105,Sports-0,301,Moved Permanently,User 1-44,text,true,,642,126,26,26,http://www.daraz.com.bd/cycling/,105,0,0
1702027839450,21211,Sports-1,200,OK,User 1-44,text,true,,509480,126,26,26,https://www.daraz.com.bd/cycling/,488,0,0
1702027847754,12913,Sports,200,OK,User 1-46,text,true,,508978,252,25,25,https://www.daraz.com.bd/cycling/,83,0,0
1702027847754,83,Sports-0,301,Moved Permanently,User 1-46,text,true,,642,126,25,25,http://www.daraz.com.bd/cycling/,83,0,0
1702027847838,12829,Sports-1,200,OK,User 1-46,text,true,,508336,126,25,25,https://www.daraz.com.bd/cycling/,389,0,0
1702027843650,17392,Sports,200,OK,User 1-13,text,true,,508930,252,24,24,https://www.daraz.com.bd/cycling/,67,0,0
1702027843650,67,Sports-0,301,Moved Permanently,User 1-13,text,true,,642,126,24,24,http://www.daraz.com.bd/cycling/,67,0,0
1702027843718,17324,Sports-1,200,OK,User 1-13,text,true,,508288,126,24,24,https://www.daraz.com.bd/cycling/,775,0,0
1702027846206,15096,Sports,200,OK,User 1-42,text,true,,511444,252,23,23,https://www.daraz.com.bd/cycling/,246,0,159
1702027846206,246,Sports-0,301,Moved Permanently,User 1-42,text,true,,642,126,23,23,http://www.daraz.com.bd/cycling/,246,0,159
1702027846452,14850,Sports-1,200,OK,User 1-42,text,true,,510802,126,23,23,https://www.daraz.com.bd/cycling/,409,0,0
1702027853269,8387,Catagories,200,OK,User 1-41,text,true,,495779,292,22,22,https://www.daraz.com.bd/womens-traditional-clothing/,193,0,96
1702027853269,193,Catagories-0,301,Moved Permanently,User 1-41,text,true,,662,146,22,22,http://www.daraz.com.bd/womens-traditional-clothing/,193,0,96
1702027853462,8194,Catagories-1,200,OK,User 1-41,text,true,,495117,146,22,22,https://www.daraz.com.bd/womens-traditional-clothing/,716,0,188
1702027846523,15685,Sports,200,OK,User 1-31,text,true,,508938,252,22,22,https://www.daraz.com.bd/cycling/,879,0,0
1702027846523,879,Sports-0,301,Moved Permanently,User 1-31,text,true,,642,126,22,22,http://www.daraz.com.bd/cycling/,879,0,0
1702027847403,14805,Sports-1,200,OK,User 1-31,text,true,,508296,126,22,22,https://www.daraz.com.bd/cycling/,432,0,0
1702027852487,10108,Catagories,200,OK,User 1-2,text,true,,495748,292,21,21,https://www.daraz.com.bd/womens-traditional-clothing/,180,0,89
1702027852487,180,Catagories-0,301,Moved Permanently,User 1-2,text,true,,662,146,21,21,http://www.daraz.com.bd/womens-traditional-clothing/,180,0,89
1702027852667,9928,Catagories-1,200,OK,User 1-2,text,true,,495086,146,21,21,https://www.daraz.com.bd/womens-traditional-clothing/,1085,0,200
1702027847821,15423,Sports,200,OK,User 1-11,text,true,,508962,252,21,21,https://www.daraz.com.bd/cycling/,89,0,0
1702027847821,89,Sports-0,301,Moved Permanently,User 1-11,text,true,,642,126,21,21,http://www.daraz.com.bd/cycling/,89,0,0
1702027847910,15334,Sports-1,200,OK,User 1-11,text,true,,508320,126,21,21,https://www.daraz.com.bd/cycling/,475,0,0
1702027852561,11031,Sports,200,OK,User 1-1,text,true,,508946,252,20,20,https://www.daraz.com.bd/cycling/,93,0,0
1702027852561,93,Sports-0,301,Moved Permanently,User 1-1,text,true,,642,126,20,20,http://www.daraz.com.bd/cycling/,93,0,0
1702027852654,10938,Sports-1,200,OK,User 1-1,text,true,,508304,126,20,20,https://www.daraz.com.bd/cycling/,757,0,196
1702027832041,31935,HomePage,200,OK,User 1-9,text,true,,1166636,236,19,19,https://www.daraz.com.bd/,185,0,91
1702027832041,185,HomePage-0,301,Moved Permanently,User 1-9,text,true,,634,118,19,19,http://www.daraz.com.bd/,185,0,91
1702027832226,31750,HomePage-1,200,OK,User 1-9,text,true,,1166002,118,19,19,https://www.daraz.com.bd/,335,0,233
1702027852346,11655,Sports,200,OK,User 1-39,text,true,,508937,252,19,19,https://www.daraz.com.bd/cycling/,75,0,0
1702027852346,75,Sports-0,301,Moved Permanently,User 1-39,text,true,,642,126,19,19,http://www.daraz.com.bd/cycling/,75,0,0
1702027852421,11580,Sports-1,200,OK,User 1-39,text,true,,508295,126,19,19,https://www.daraz.com.bd/cycling/,489,0,0
1702027849408,15555,Sports,200,OK,User 1-22,text,true,,508922,252,18,18,https://www.daraz.com.bd/cycling/,97,0,0
1702027849408,97,Sports-0,301,Moved Permanently,User 1-22,text,true,,642,126,18,18,http://www.daraz.com.bd/cycling/,97,0,0
1702027849505,15458,Sports-1,200,OK,User 1-22,text,true,,508280,126,18,18,https://www.daraz.com.bd/cycling/,455,0,0
1702027853089,12342,Sports,200,OK,User 1-29,text,true,,508962,252,17,17,https://www.daraz.com.bd/cycling/,409,0,0
1702027853089,409,Sports-0,301,Moved Permanently,User 1-29,text,true,,642,126,17,17,http://www.daraz.com.bd/cycling/,409,0,0
1702027853499,11932,Sports-1,200,OK,User 1-29,text,true,,508320,126,17,17,https://www.daraz.com.bd/cycling/,476,0,0
1702027829580,35964,HomePage,200,OK,User 1-35,text,true,,1166614,236,16,16,https://www.daraz.com.bd/,86,0,0
1702027829580,86,HomePage-0,301,Moved Permanently,User 1-35,text,true,,634,118,16,16,http://www.daraz.com.bd/,86,0,0
1702027829667,35877,HomePage-1,200,OK,User 1-35,text,true,,1165980,118,16,16,https://www.daraz.com.bd/,105,0,0
1702027856931,8674,Catagories,200,OK,User 1-3,text,true,,495384,292,16,16,https://www.daraz.com.bd/womens-traditional-clothing/,204,0,90
1702027856931,205,Catagories-0,301,Moved Permanently,User 1-3,text,true,,662,146,16,16,http://www.daraz.com.bd/womens-traditional-clothing/,204,0,90
1702027857136,8469,Catagories-1,200,OK,User 1-3,text,true,,494722,146,16,16,https://www.daraz.com.bd/womens-traditional-clothing/,1079,0,545
1702027859736,6463,Sports,200,OK,User 1-14,text,true,,508940,252,16,16,https://www.daraz.com.bd/cycling/,103,0,0
1702027859736,103,Sports-0,301,Moved Permanently,User 1-14,text,true,,642,126,16,16,http://www.daraz.com.bd/cycling/,103,0,0
1702027859840,6359,Sports-1,200,OK,User 1-14,text,true,,508298,126,16,16,https://www.daraz.com.bd/cycling/,735,0,297
1702027848524,17917,Sports,200,OK,User 1-38,text,true,,508962,252,15,15,https://www.daraz.com.bd/cycling/,93,0,0
1702027848524,93,Sports-0,301,Moved Permanently,User 1-38,text,true,,642,126,15,15,http://www.daraz.com.bd/cycling/,93,0,0
1702027848618,17823,Sports-1,200,OK,User 1-38,text,true,,508320,126,15,15,https://www.daraz.com.bd/cycling/,563,0,0
1702027858965,7567,Sports,200,OK,User 1-8,text,true,,509001,252,14,14,https://www.daraz.com.bd/cycling/,107,0,0
1702027858965,107,Sports-0,301,Moved Permanently,User 1-8,text,true,,642,126,14,14,http://www.daraz.com.bd/cycling/,107,0,0
1702027859072,7460,Sports-1,200,OK,User 1-8,text,true,,508359,126,14,14,https://www.daraz.com.bd/cycling/,534,0,0
1702027859620,7369,Sports,200,OK,User 1-40,text,true,,508938,252,13,13,https://www.daraz.com.bd/cycling/,108,0,0
1702027859620,108,Sports-0,301,Moved Permanently,User 1-40,text,true,,642,126,13,13,http://www.daraz.com.bd/cycling/,108,0,0
1702027859728,7261,Sports-1,200,OK,User 1-40,text,true,,508296,126,13,13,https://www.daraz.com.bd/cycling/,1929,0,1420
1702027858057,9010,Sports,200,OK,User 1-30,text,true,,510083,252,12,12,https://www.daraz.com.bd/cycling/,916,0,89
1702027858057,916,Sports-0,301,Moved Permanently,User 1-30,text,true,,642,126,12,12,http://www.daraz.com.bd/cycling/,916,0,89
1702027858974,8093,Sports-1,200,OK,User 1-30,text,true,,509441,126,12,12,https://www.daraz.com.bd/cycling/,445,0,0
1702027862596,4539,Sports,200,OK,User 1-2,text,true,,508954,252,11,11,https://www.daraz.com.bd/cycling/,69,0,0
1702027862596,69,Sports-0,301,Moved Permanently,User 1-2,text,true,,642,126,11,11,http://www.daraz.com.bd/cycling/,69,0,0
1702027862665,4470,Sports-1,200,OK,User 1-2,text,true,,508312,126,11,11,https://www.daraz.com.bd/cycling/,429,0,0
1702027851055,16129,Sports,200,OK,User 1-18,text,true,,508938,252,10,10,https://www.daraz.com.bd/cycling/,103,0,0
1702027851055,104,Sports-0,301,Moved Permanently,User 1-18,text,true,,642,126,10,10,http://www.daraz.com.bd/cycling/,103,0,0
1702027851159,16025,Sports-1,200,OK,User 1-18,text,true,,508296,126,10,10,https://www.daraz.com.bd/cycling/,489,0,0
1702027859410,7851,Sports,200,OK,User 1-21,text,true,,508932,252,9,9,https://www.daraz.com.bd/cycling/,97,0,0
1702027859410,97,Sports-0,301,Moved Permanently,User 1-21,text,true,,642,126,9,9,http://www.daraz.com.bd/cycling/,97,0,0
1702027859507,7754,Sports-1,200,OK,User 1-21,text,true,,508290,126,9,9,https://www.daraz.com.bd/cycling/,502,0,0
1702027858465,8856,Sports,200,OK,User 1-6,text,true,,508978,252,8,8,https://www.daraz.com.bd/cycling/,101,0,0
1702027858465,102,Sports-0,301,Moved Permanently,User 1-6,text,true,,642,126,8,8,http://www.daraz.com.bd/cycling/,101,0,0
1702027858567,8754,Sports-1,200,OK,User 1-6,text,true,,508336,126,8,8,https://www.daraz.com.bd/cycling/,913,0,201
1702027865605,2815,Sports,200,OK,User 1-3,text,true,,508979,252,7,7,https://www.daraz.com.bd/cycling/,97,0,0
1702027865605,98,Sports-0,301,Moved Permanently,User 1-3,text,true,,642,126,7,7,http://www.daraz.com.bd/cycling/,97,0,0
1702027865703,2717,Sports-1,200,OK,User 1-3,text,true,,508337,126,7,7,https://www.daraz.com.bd/cycling/,436,0,0
1702027863977,4469,Catagories,200,OK,User 1-9,text,true,,495795,292,6,6,https://www.daraz.com.bd/womens-traditional-clothing/,86,0,0
1702027863977,86,Catagories-0,301,Moved Permanently,User 1-9,text,true,,662,146,6,6,http://www.daraz.com.bd/womens-traditional-clothing/,86,0,0
1702027864064,4382,Catagories-1,200,OK,User 1-9,text,true,,495133,146,6,6,https://www.daraz.com.bd/womens-traditional-clothing/,547,0,0
1702027859478,9390,Sports,200,OK,User 1-24,text,true,,508938,252,6,6,https://www.daraz.com.bd/cycling/,105,0,0
1702027859478,105,Sports-0,301,Moved Permanently,User 1-24,text,true,,642,126,6,6,http://www.daraz.com.bd/cycling/,105,0,0
1702027859583,9285,Sports-1,200,OK,User 1-24,text,true,,508296,126,6,6,https://www.daraz.com.bd/cycling/,2050,0,1566
1702027858163,10806,Catagories,200,OK,User 1-26,text,true,,495758,292,5,5,https://www.daraz.com.bd/womens-traditional-clothing/,2411,0,2106
1702027858163,2411,Catagories-0,301,Moved Permanently,User 1-26,text,true,,662,146,5,5,http://www.daraz.com.bd/womens-traditional-clothing/,2411,0,2106
1702027860574,8395,Catagories-1,200,OK,User 1-26,text,true,,495096,146,5,5,https://www.daraz.com.bd/womens-traditional-clothing/,722,0,146
1702027861657,7680,Sports,200,OK,User 1-41,text,true,,510138,252,5,5,https://www.daraz.com.bd/cycling/,87,0,0
1702027861657,87,Sports-0,301,Moved Permanently,User 1-41,text,true,,642,126,5,5,http://www.daraz.com.bd/cycling/,87,0,0
1702027861744,7593,Sports-1,200,OK,User 1-41,text,true,,509496,126,5,5,https://www.daraz.com.bd/cycling/,511,0,0
1702027860321,9091,Sports,200,OK,User 1-25,text,true,,511301,252,4,4,https://www.daraz.com.bd/cycling/,92,0,0
1702027860321,93,Sports-0,301,Moved Permanently,User 1-25,text,true,,642,126,4,4,http://www.daraz.com.bd/cycling/,92,0,0
1702027860414,8998,Sports-1,200,OK,User 1-25,text,true,,510659,126,4,4,https://www.daraz.com.bd/cycling/,1061,0,240
1702027868446,1481,Sports,200,OK,User 1-9,text,true,,508970,252,3,3,https://www.daraz.com.bd/cycling/,62,0,0
1702027868446,62,Sports-0,301,Moved Permanently,User 1-9,text,true,,642,126,3,3,http://www.daraz.com.bd/cycling/,62,0,0
1702027868509,1418,Sports-1,200,OK,User 1-9,text,true,,508328,126,3,3,https://www.daraz.com.bd/cycling/,451,0,0
1702027865544,4788,Catagories,200,OK,User 1-35,text,true,,495740,292,2,2,https://www.daraz.com.bd/womens-traditional-clothing/,160,0,85
1702027865544,160,Catagories-0,301,Moved Permanently,User 1-35,text,true,,662,146,2,2,http://www.daraz.com.bd/womens-traditional-clothing/,160,0,85
1702027865704,4628,Catagories-1,200,OK,User 1-35,text,true,,495078,146,2,2,https://www.daraz.com.bd/womens-traditional-clothing/,439,0,0
1702027868969,2459,Sports,200,OK,User 1-26,text,true,,508938,252,2,2,https://www.daraz.com.bd/cycling/,69,0,0
1702027868969,69,Sports-0,301,Moved Permanently,User 1-26,text,true,,642,126,2,2,http://www.daraz.com.bd/cycling/,69,0,0
1702027869039,2389,Sports-1,200,OK,User 1-26,text,true,,508296,126,2,2,https://www.daraz.com.bd/cycling/,419,0,0
1702027870334,1544,Sports,200,OK,User 1-35,text,true,,508938,252,1,1,https://www.daraz.com.bd/cycling/,59,0,0
